evidencia_id,origem,rodada,claim_ou_campo,framework,dimensao,unidade,documento_id,evidencia,forca,confianca,status
EV-b21655ef0a,strategic_analysis,r2,"Nao ha segmentacao de compradores do curso: a unica divisao declarada e por fase pedagogica (4E), que e estrutura de conteudo e nao de mercado.",SA-04A,segmentation,ECO-05,DOC-C09-016,"DOC-C09-013 define apenas 'Estrutura: 4 modulos: Entender, Estruturar, Executar, Evoluir'; DOC-C09-016 define o papel das linhas ('Livros digitais funcionam como produto de entrada e aplicacao. Curso funciona como aplicacao guiada') sem nomear segmentos de comprador.",strong,0.85,gap
EV-379b08138c,strategic_analysis,r2,"O concorrente de referencia mais proximo em preco e catalogo e uma escola ampla de 200+ aulas a R$ 197, mesmo valor do bundle proprio.",SA-08C,competitor,ECO-05,DOC-C05-001,"Ecossistema, Benchmark curso: 'Escola ampla para adulto com TDAH | 200+ aulas | R$ 197'; escada propria: 'Curso + biblioteca R$ 197 Oferta principal'.",moderate,0.75,inference
EV-4636c09c7c,strategic_analysis,r2,"A linha digital entra no lancamento com quatro produtos, dois formatos por titulo e dois canais de venda, contra 6 horas planejadas de ofertas e cadastros.",SA-09B,weakness,ECO-05,DOC-C09-011,"DOC-C09-011 (tres titulos, 'formato interativo + PDF complementar'), DOC-C09-013 (curso, 4 modulos), DOC-C09-016 ('A pagina propria e a Hotmart devem apontar para a mesma mensagem e oferta') e DOC-C08-008 ('Ofertas e cadastros 6' horas).",strong,0.85,inference
EV-853e2105c5,strategic_analysis,r2,"A linha digital entra no lancamento com quatro produtos, dois formatos por titulo e dois canais de venda, contra 6 horas planejadas de ofertas e cadastros.",SA-09B,weakness,ECO-05,DOC-C09-013,"DOC-C09-011 (tres titulos, 'formato interativo + PDF complementar'), DOC-C09-013 (curso, 4 modulos), DOC-C09-016 ('A pagina propria e a Hotmart devem apontar para a mesma mensagem e oferta') e DOC-C08-008 ('Ofertas e cadastros 6' horas).",strong,0.85,inference
EV-fe9d511236,strategic_analysis,r2,"A linha digital entra no lancamento com quatro produtos, dois formatos por titulo e dois canais de venda, contra 6 horas planejadas de ofertas e cadastros.",SA-09B,weakness,ECO-05,DOC-C09-016,"DOC-C09-011 (tres titulos, 'formato interativo + PDF complementar'), DOC-C09-013 (curso, 4 modulos), DOC-C09-016 ('A pagina propria e a Hotmart devem apontar para a mesma mensagem e oferta') e DOC-C08-008 ('Ofertas e cadastros 6' horas).",strong,0.85,inference
EV-98b18ed3ce,strategic_analysis,r2,"A linha digital entra no lancamento com quatro produtos, dois formatos por titulo e dois canais de venda, contra 6 horas planejadas de ofertas e cadastros.",SA-09B,weakness,ECO-05,DOC-C08-008,"DOC-C09-011 (tres titulos, 'formato interativo + PDF complementar'), DOC-C09-013 (curso, 4 modulos), DOC-C09-016 ('A pagina propria e a Hotmart devem apontar para a mesma mensagem e oferta') e DOC-C08-008 ('Ofertas e cadastros 6' horas).",strong,0.85,inference
EV-2689fd10ca,strategic_analysis,r2,"A capacidade de vencer no infoproduto e sustentada por espinha editorial propria e preco decidido, e limitada por producao ainda inexistente.",SA-10B,ability_to_win,ECO-05,DOC-C05-001,"A favor: 4E aplicado a todos os produtos, padrao de capitulo em 10 blocos e precos decididos (R$ 39,90 / R$ 97 / R$ 197) em DOC-C05-001. Contra: DOC-C09-013 lista 'descricao e promessa' e 'estrutura dos modulos' como itens ainda por fechar.",moderate,0.75,inference
EV-b8045695c9,strategic_analysis,r2,"A capacidade de vencer no infoproduto e sustentada por espinha editorial propria e preco decidido, e limitada por producao ainda inexistente.",SA-10B,ability_to_win,ECO-05,DOC-C09-013,"A favor: 4E aplicado a todos os produtos, padrao de capitulo em 10 blocos e precos decididos (R$ 39,90 / R$ 97 / R$ 197) em DOC-C05-001. Contra: DOC-C09-013 lista 'descricao e promessa' e 'estrutura dos modulos' como itens ainda por fechar.",moderate,0.75,inference
EV-48360de35f,strategic_analysis,r2,"Nao existe ICP dos livros digitais: os tres titulos sao descritos por papel editorial, nao por leitor.",SA-04B,icp,ECO-06,DOC-C09-011,DOC-C09-011: 'Aplicando o TDAH Adulto - tutorial pratico | TDAH e Gestao de Riscos na Pratica - risco aplicado | Gerenciando o TDAH Adulto 360 - visao sistemica'; nenhuma linha descreve para quem cada titulo existe.,strong,0.85,gap
EV-d7c6895fe7,strategic_analysis,r2,"A empresa posiciona os livros digitais como produto de entrada e aplicacao dentro da escada, e nao como produto principal.",SA-08A,company,ECO-06,DOC-C09-016,"DOC-C09-016, Papel no lancamento: 'Livros digitais funcionam como produto de entrada e aplicacao. Curso funciona como aplicacao guiada'; Ecossistema: 'os e-books sao recortes aplicados e aprofundamentos' do curso produto-mae.",strong,0.9,fact
EV-f256f94081,strategic_analysis,r2,"A empresa posiciona os livros digitais como produto de entrada e aplicacao dentro da escada, e nao como produto principal.",SA-08A,company,ECO-06,DOC-C05-001,"DOC-C09-016, Papel no lancamento: 'Livros digitais funcionam como produto de entrada e aplicacao. Curso funciona como aplicacao guiada'; Ecossistema: 'os e-books sao recortes aplicados e aprofundamentos' do curso produto-mae.",strong,0.9,fact
EV-9d2afb6ecc,strategic_analysis,r2,"A linha de livros tem microestrutura de capitulo padronizada em dez blocos, o que torna a producao repetivel.",SA-09A,strength,ECO-06,DOC-C05-001,"Ecossistema, 'Microestrutura obrigatoria de cada capitulo': '01 Situacao real | 02 Entenda em 2 minutos | 03 Mapa visual | 04 Por que isso acontece | 05 Na pratica | 06 Faca agora | 07 Ferramenta | 08 Interacao | 09 Evidencia | 10 Proximo passo'.",strong,0.9,fact
EV-bb7df5e355,strategic_analysis,r2,"A linha de livros tem microestrutura de capitulo padronizada em dez blocos, o que torna a producao repetivel.",SA-09A,strength,ECO-06,DOC-C09-011,"Ecossistema, 'Microestrutura obrigatoria de cada capitulo': '01 Situacao real | 02 Entenda em 2 minutos | 03 Mapa visual | 04 Por que isso acontece | 05 Na pratica | 06 Faca agora | 07 Ferramenta | 08 Interacao | 09 Evidencia | 10 Proximo passo'.",strong,0.9,fact
EV-386c0dc229,strategic_analysis,r2,"O maior risco da linha de livros e prometer catalogo maior do que o que existe, ja materializado em peca visual.",SA-09D,threat,ECO-06,DOC-C13-005,DOC-C13-005 exibe cinco capas e cinco categorias; DOC-C09-011 tem tres titulos em estado 'estruturar cadastro'; DOC-C13-004 adverte: 'Estas imagens sao referencias de direcao visual e produto... nao confunda referencia com material aprovado para publicacao'.,strong,0.85,fact
EV-f3244c46d9,strategic_analysis,r2,"O maior risco da linha de livros e prometer catalogo maior do que o que existe, ja materializado em peca visual.",SA-09D,threat,ECO-06,DOC-C09-011,DOC-C13-005 exibe cinco capas e cinco categorias; DOC-C09-011 tem tres titulos em estado 'estruturar cadastro'; DOC-C13-004 adverte: 'Estas imagens sao referencias de direcao visual e produto... nao confunda referencia com material aprovado para publicacao'.,strong,0.85,fact
EV-9de547fe52,strategic_analysis,r2,"O maior risco da linha de livros e prometer catalogo maior do que o que existe, ja materializado em peca visual.",SA-09D,threat,ECO-06,DOC-C13-004,DOC-C13-005 exibe cinco capas e cinco categorias; DOC-C09-011 tem tres titulos em estado 'estruturar cadastro'; DOC-C13-004 adverte: 'Estas imagens sao referencias de direcao visual e produto... nao confunda referencia com material aprovado para publicacao'.,strong,0.85,fact
EV-c48b187cc9,strategic_analysis,r2,"Nao ha dados de atratividade do mercado de conteudo: nem custo por seguidor, nem alcance de referencia, nem benchmark de canal.",SA-10A,market_attractiveness,ECO-08,DOC-C14-004,"As notas de publicacao (DOC-C14-004, DOC-C14-005, DOC-C14-006) tem apenas tarefa e campo Evidencia; a agenda mestra (DOC-C14-007) tem todas as datas como 'preencher'; o BMC registra '% geral nao informado'.",strong,0.85,gap
EV-702e9eb709,strategic_analysis,r2,"Nao ha dados de atratividade do mercado de conteudo: nem custo por seguidor, nem alcance de referencia, nem benchmark de canal.",SA-10A,market_attractiveness,ECO-08,DOC-C14-005,"As notas de publicacao (DOC-C14-004, DOC-C14-005, DOC-C14-006) tem apenas tarefa e campo Evidencia; a agenda mestra (DOC-C14-007) tem todas as datas como 'preencher'; o BMC registra '% geral nao informado'.",strong,0.85,gap
EV-5b646a472e,strategic_analysis,r2,"Nao ha dados de atratividade do mercado de conteudo: nem custo por seguidor, nem alcance de referencia, nem benchmark de canal.",SA-10A,market_attractiveness,ECO-08,DOC-C14-006,"As notas de publicacao (DOC-C14-004, DOC-C14-005, DOC-C14-006) tem apenas tarefa e campo Evidencia; a agenda mestra (DOC-C14-007) tem todas as datas como 'preencher'; o BMC registra '% geral nao informado'.",strong,0.85,gap
EV-0c8313a3f8,strategic_analysis,r2,"Nao ha dados de atratividade do mercado de conteudo: nem custo por seguidor, nem alcance de referencia, nem benchmark de canal.",SA-10A,market_attractiveness,ECO-08,DOC-C14-007,"As notas de publicacao (DOC-C14-004, DOC-C14-005, DOC-C14-006) tem apenas tarefa e campo Evidencia; a agenda mestra (DOC-C14-007) tem todas as datas como 'preencher'; o BMC registra '% geral nao informado'.",strong,0.85,gap
EV-99ab7fef51,strategic_analysis,r2,"Nao ha dados de atratividade do mercado de conteudo: nem custo por seguidor, nem alcance de referencia, nem benchmark de canal.",SA-10A,market_attractiveness,ECO-08,DOC-C02-039,"As notas de publicacao (DOC-C14-004, DOC-C14-005, DOC-C14-006) tem apenas tarefa e campo Evidencia; a agenda mestra (DOC-C14-007) tem todas as datas como 'preencher'; o BMC registra '% geral nao informado'.",strong,0.85,gap
EV-31c0822be9,strategic_analysis,r2,"A maior oportunidade do ecossistema creator e o efeito composto de uma peca canonica que alimenta simultaneamente biblioteca, e-book e curso.",SA-09C,opportunity,ECO-08,DOC-C05-001,"Ecossistema, cadeia unica de valor editorial: '05 Artigo canonico SSOT editorial ... 10 E-book Aplicacao estruturada | 11 Curso Aplicacao guiada | 13 Caso e evidencia Voltam a materia-prima editorial'; e '11 Trecho reaproveitavel no e-book/curso' entre as doze projecoes.",strong,0.85,fact
EV-c8bea03a41,strategic_analysis,r2,O relacionamento com a audiencia esta definido por acoes de baixo compromisso antes de qualquer oferta.,SA-08B,customer,ECO-08,DOC-C02-039,"BMC, Relacao com audiencia: 'Ler, explorar, assinar e baixar o Mapa de Risco Cognitivo; medir interesse antes de introduzir o EXECUTAR'; texto 2.txt: 'com CTA para ler, explorar, assinar ou baixar - nao para comprar/conhecer o EXECUTAR'.",strong,0.9,fact
EV-1509c16684,strategic_analysis,r2,O relacionamento com a audiencia esta definido por acoes de baixo compromisso antes de qualquer oferta.,SA-08B,customer,ECO-08,DOC-C02-042,"BMC, Relacao com audiencia: 'Ler, explorar, assinar e baixar o Mapa de Risco Cognitivo; medir interesse antes de introduzir o EXECUTAR'; texto 2.txt: 'com CTA para ler, explorar, assinar ou baixar - nao para comprar/conhecer o EXECUTAR'.",strong,0.9,fact
EV-1deac821c8,formulario,dia1-2,1.1 Problema central,,NEGÓCIO & GTM,"TRANSVERSAL (detalhado por ECO-01, ECO-03 e ECO-02)",DOC-C05-001,"DOC-C05-001 (seção “Corpo”, linha Problema): “Paralisia por excesso, dificuldade de iniciação das tarefas, não linearidade de execução, troca de contexto cognitivo, retrabalho por não respeitar cadeia única de valor e dependências, memória de trabalho limitada, ausência de processos padronizados e múltiplas fontes de execução e plataformas.” Perspectiva do usuário no mesmo documento: “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C07-009 (decisão PROD-03): “Definir a dor central como dificuldade de transformar intenção em comportamento organizado ao longo do tempo, evitando o posicionamento genérico de ‘produtividade’.” | DOC-C01-005: “Eu evitaria usar não execução como problema principal. É estreito demais.” e “A distância entre intenção e execução diante de vulnerabilidades cognitivas e demandas reais.” | DOC-C02-039 (BMC, célula Problema): “Apresentar o EXECUTAR cedo demais pode reduzir a credibilidade da investigação e impedir distinguir interesse genuíno pelo problema de interesse no produto.”",,alta,preenchido
EV-018c2900c2,formulario,dia1-2,1.1 Problema central,,NEGÓCIO & GTM,"TRANSVERSAL (detalhado por ECO-01, ECO-03 e ECO-02)",DOC-C07-009,"DOC-C05-001 (seção “Corpo”, linha Problema): “Paralisia por excesso, dificuldade de iniciação das tarefas, não linearidade de execução, troca de contexto cognitivo, retrabalho por não respeitar cadeia única de valor e dependências, memória de trabalho limitada, ausência de processos padronizados e múltiplas fontes de execução e plataformas.” Perspectiva do usuário no mesmo documento: “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C07-009 (decisão PROD-03): “Definir a dor central como dificuldade de transformar intenção em comportamento organizado ao longo do tempo, evitando o posicionamento genérico de ‘produtividade’.” | DOC-C01-005: “Eu evitaria usar não execução como problema principal. É estreito demais.” e “A distância entre intenção e execução diante de vulnerabilidades cognitivas e demandas reais.” | DOC-C02-039 (BMC, célula Problema): “Apresentar o EXECUTAR cedo demais pode reduzir a credibilidade da investigação e impedir distinguir interesse genuíno pelo problema de interesse no produto.”",,alta,preenchido
EV-98299e07d5,formulario,dia1-2,1.1 Problema central,,NEGÓCIO & GTM,"TRANSVERSAL (detalhado por ECO-01, ECO-03 e ECO-02)",DOC-C01-005,"DOC-C05-001 (seção “Corpo”, linha Problema): “Paralisia por excesso, dificuldade de iniciação das tarefas, não linearidade de execução, troca de contexto cognitivo, retrabalho por não respeitar cadeia única de valor e dependências, memória de trabalho limitada, ausência de processos padronizados e múltiplas fontes de execução e plataformas.” Perspectiva do usuário no mesmo documento: “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C07-009 (decisão PROD-03): “Definir a dor central como dificuldade de transformar intenção em comportamento organizado ao longo do tempo, evitando o posicionamento genérico de ‘produtividade’.” | DOC-C01-005: “Eu evitaria usar não execução como problema principal. É estreito demais.” e “A distância entre intenção e execução diante de vulnerabilidades cognitivas e demandas reais.” | DOC-C02-039 (BMC, célula Problema): “Apresentar o EXECUTAR cedo demais pode reduzir a credibilidade da investigação e impedir distinguir interesse genuíno pelo problema de interesse no produto.”",,alta,preenchido
EV-e468f3d947,formulario,dia1-2,1.1 Problema central,,NEGÓCIO & GTM,"TRANSVERSAL (detalhado por ECO-01, ECO-03 e ECO-02)",DOC-C02-039,"DOC-C05-001 (seção “Corpo”, linha Problema): “Paralisia por excesso, dificuldade de iniciação das tarefas, não linearidade de execução, troca de contexto cognitivo, retrabalho por não respeitar cadeia única de valor e dependências, memória de trabalho limitada, ausência de processos padronizados e múltiplas fontes de execução e plataformas.” Perspectiva do usuário no mesmo documento: “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C07-009 (decisão PROD-03): “Definir a dor central como dificuldade de transformar intenção em comportamento organizado ao longo do tempo, evitando o posicionamento genérico de ‘produtividade’.” | DOC-C01-005: “Eu evitaria usar não execução como problema principal. É estreito demais.” e “A distância entre intenção e execução diante de vulnerabilidades cognitivas e demandas reais.” | DOC-C02-039 (BMC, célula Problema): “Apresentar o EXECUTAR cedo demais pode reduzir a credibilidade da investigação e impedir distinguir interesse genuíno pelo problema de interesse no produto.”",,alta,preenchido
EV-7073f874fd,formulario,dia1-2,1.1 Problema central,,NEGÓCIO & GTM,"TRANSVERSAL (detalhado por ECO-01, ECO-03 e ECO-02)",DOC-C07-002,"DOC-C05-001 (seção “Corpo”, linha Problema): “Paralisia por excesso, dificuldade de iniciação das tarefas, não linearidade de execução, troca de contexto cognitivo, retrabalho por não respeitar cadeia única de valor e dependências, memória de trabalho limitada, ausência de processos padronizados e múltiplas fontes de execução e plataformas.” Perspectiva do usuário no mesmo documento: “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C07-009 (decisão PROD-03): “Definir a dor central como dificuldade de transformar intenção em comportamento organizado ao longo do tempo, evitando o posicionamento genérico de ‘produtividade’.” | DOC-C01-005: “Eu evitaria usar não execução como problema principal. É estreito demais.” e “A distância entre intenção e execução diante de vulnerabilidades cognitivas e demandas reais.” | DOC-C02-039 (BMC, célula Problema): “Apresentar o EXECUTAR cedo demais pode reduzir a credibilidade da investigação e impedir distinguir interesse genuíno pelo problema de interesse no produto.”",,alta,preenchido
